image,caption
299178969_5ca1de8e40.jpg,A boy in blue in trees .
299181827_8dc714101b.jpg,A girl in a pink shirt tries to dump a bucket of water on another girl .
2991993027_36ac04e9a0.jpg,A group of people dressed as zombies .
2991994415_504d1c0a03.jpg,A girl dressed in a red dress and another girl dressed as a pirate are playing around .
2991994607_06f24ec7a6.jpg,A man in a uniform costume stands next to a man in a horro costume .
2992614450_b5a6692239.jpg,A bicyclist is jumping a horizontal wooden structure with countryside in front of him .
2992658871_ac786d37a6.jpg,A guy in green is rollerskating on a narrow strip .
2992808092_5f677085b7.jpg,Two boys fight for the ball .
2992999413_018f48aabc.jpg,a boy visits a Amish community .
2993049054_611f900644.jpg,A man is wearing a black mask and black clothing in a social setting .
2993167183_2bda95fa3d.jpg,A Miami basketball player .
2993167197_e5d0a73530.jpg,A basketball player looks for someone to pass the ball to .
2993388841_6746140656.jpg,A basketball player in orange has the ball while another in blue tries to block him .
2994104606_bc2df6c1f4.jpg,A white ad brown dog is running on grass
2994107810_af56326389.jpg,A basketball player wearing an orange uniform looks backwards .
2994179598_a45c2732b5.jpg,A man in a Miami basketball uniform looking to the right
2994205788_f8b3f2e840.jpg,"A man asleep on the ground at a subway station , holding a camera tripod ."
2995461857_dd26188dcf.jpg,A dog can be seen from the inside of a car as it crosses the road .
299572828_4b38b80d16.jpg,A closeup of a man that is rock climbing .
2995935078_beedfe463a.jpg,A baseball player swinging a bat
299612419_b55fe32fea.jpg,A group of young men sit on rock and look in the distance .
299676757_571ee47280.jpg,A redheaded woman looks behind her in a European courtyard .
2998024845_1529c11694.jpg,A man in an orange shirt and blue helmet races his bike .
2998185688_8d33e4ce38.jpg,Men on horses displaying their flags at a joust .
2998277360_9b4c0192f1.jpg,"A man in a yellow slicker holds a sign saying "" down and out "" ."
2998504949_1022fec53b.jpg,A man in a blue coat walks a small white animal as a buss passes in the background .
2998861375_02817e0147.jpg,A group of army members aim their guns .
2998945968_86f236d1e8.jpg,A group of cyclists race uphill on foot with their bikes on their shoulders .
2999162229_80d17099b6.jpg,A girl in an orange shirt lights candles .
2999638340_75bc8b165d.jpg,A brown dog is laying in the snow .
2999730677_0cfa1c146e.jpg,Two dogs jumping on one another on a grassy area covered in leaves .
2999735171_87ca43c225.jpg,A band member jumps in the air .
3000428313_8a1e65e20e.jpg,A boy in a blue wetsuit is riding a surfboard
3000722396_1ae2e976c2.jpg,A black and white dog carries a ball toy .
300148649_72f7f0399c.jpg,A man in a white shirt and jeans playing an accordion .
3001612175_53567ffb58.jpg,A man and dog walk down cement steps while a woman in a headscarf looks on from a seated position on the bottom step .
300222673_573fd4044b.jpg,A man plays a song on the guitar for his cat .
3002448718_a478c64fb4.jpg,A group of girls stands wearing jean skirts and superman shirts .
300274198_eefd8e057e.jpg,A brown and white dog licking its chops while sitting in a green room with a tile floor .
3002920707_5d2e6e6aac.jpg,A boy and a girl dancing .
3003011417_79b49ff384.jpg,A group of children are sitting on a raft wearing blue helmets and carrying paddles .
300314926_0b2e4b64f5.jpg,A man gets lots of air time as he wakeboards .
3003612178_8230d65833.jpg,A smiling woman with red lips wearing a white sweater and black hat is waving .
3003691049_f4363c2d5c.jpg,A dog corners a little girl next to a police cruiser .
300371487_daec5d11ab.jpg,A brown dog playing outside with a pink ball .
3004287781_c041c09c16.jpg,a group of people making excited expressions with their hands
3004290523_d1319dfdb4.jpg,A man in a cast uses a camcorder while another man watches him .
3004291093_35d6fd8548.jpg,A man has bleached tips in his Afro style hair and is on a cellphone .
3004291289_c4892898ae.jpg,a blonde haired girl in an Obama t-shirt is smiling at the camera .
3004359992_f6b3617706.jpg,A group of girls in cheerleader clothing tosses another girl into the air with an athletic field in the background .
3004823335_9b82cbd8a7.jpg,A black and white dog looking up .
300500054_56653bf217.jpg,Four guys playing soccer on the pavement .
3005123298_d3017d5f5d.jpg,A man in a black sweatshirt holds up an Obama sign .
3005124440_c096b310fb.jpg,Three democrat supporters hold signs for an election .
3005126574_49c28ffbee.jpg,A black man is wearing a brown shirt and a necklace .
300539993_eede2d6695.jpg,A black and brown dog chewing on a stick
300550441_f44ec3701a.jpg,A woman in a skirt walks down a path .
300577374_bfccb0430b.jpg,A city square with a large red wall and people walking about .
300577375_26cc2773a1.jpg,A cop stands in front of a car on a busy street .
3005872315_e6771763bd.jpg,A close-up of a man shooting a handgun into the woods .
300594071_3450444752.jpg,a large woman sits in a port a john .
3006093003_c211737232.jpg,A man talking on a cellphone is holding a blue banner .
3006094603_c5b32d2758.jpg,A man wearing a Barack Obama shirt smiles for the camera
3006095077_1992b677f8.jpg,A couple of men in hats posing for a picture by a gas station .
3006217970_90b42e6b27.jpg,A car sponsored by Riwal is smoking its tires on a wet road .
3006926228_cf3c067b3e.jpg,A man is raising his hand in the air and has a t-shirt with the united states on it .
3007214949_a4b027f8a3.jpg,A boy and girl bounce on a trampoline nearby a playground and area of foliage .
300765528_8c8f709dda.jpg,A group of brides in white gowns hold red flowers on the side of a street .
3008370541_ce29ce49f0.jpg,"A black dog leaps from the bank into a body of water , with a field of dry grass in the background ."
3009018821_ba47396e24.jpg,A girl in a swimming pool playing badminton while a lady watches .
3009035153_715e39b440.jpg,A boy in black is jumping .
3009047603_28612247d2.jpg,a boy in a stripy shirt is playing with a soccer ball in a grassy park in front of some bushes .
300922408_05a4f9938c.jpg,"A black man and a large , golden dog are on the beach ."
3009383694_e045c6169e.jpg,A man is bungee jumping from a platform whilst being watched by someone above him .
3009644534_992e9ea2a7.jpg,a closeup photo of a small dog with a holey ball in his mouth .
3012513414_86180c44cb.jpg,A man performs a ski jump in the snow .
3013469764_30e84e9a0d.jpg,An ATV racer blasts down the track sending dirt flying everywhere .
3014015906_fdba461f36.jpg,Three boys in orange shorts are walking on the rocks beside a woodland stream .
3014080715_f4f0dbb56e.jpg,a group of dogs pulling a sled through the snow .
3014169370_fc4059352e.jpg,A man in yellow standing between two waterfalls .
3014546644_d53db746ec.jpg,A black and white dog on an orange leash jumps in a field .
3014773357_f66bd09290.jpg,A swan unfurling his wings over the water with a second swan in the background .
3014986976_0e7b858970.jpg,A bunch of people sit in their jeeps on a dirt road .
3015368588_ef0a06076d.jpg,A runner heading toward a base while the baseman tries to tag him out .
3015863181_92ff43f4d8.jpg,A man in a flower patterned shirt is bowling .
3015891201_2c1a9e5cd7.jpg,A blond girl with a poster poses with a black haired girl .
3015898903_70bebb8903.jpg,A man and 2 women in dark clothing .
3016178284_ec50a09e8c.jpg,A boy wearing full riding gear is riding his bike down a paved road .
3016200560_5bf8a70797.jpg,A dog runs down a footbride in the fall .
3016521240_2ef20834b6.jpg,A girl holds a blow-up tiger while another girl is in a costume .
3016606751_0e8be20abd.jpg,A man leaping into the air with a mountain vista behind him .
3016651969_746bd36e68.jpg,Movers getting furniture through a window on the second floor and amused passers by .
3016708786_3591106cca.jpg,A group of young men wrestle with each other wielding a floppy toy sword .
3016726158_4d15b83b06.jpg,The man wears a white hat and poses with a blonde woman and a black haired woman .
3016741474_72b4355198.jpg,"A couple hug each other , while holding a toy tiger ."
3016759846_062663f8ab.jpg,A boy and a girl are dressed in colorful costumes .
3017203816_5dc2a6b392.jpg,A blond lady and an Asian guy have blood stains on their face and neck .
3017220118_6a9212dfdb.jpg,a group of three people walking together .
3017373346_3a34c3fe9d.jpg,A black and brown dog playing in the water at a beach .
3017521547_f5ef8848e3.jpg,Two girls are fighting over a ball during a game .
3017656907_c3b137e070.jpg,A group of speed skaters making a turn with a blue advertisement behind them .
3018304737_0a46fc5f1d.jpg,a lone surfboarder surfing a wave riding a white surfboard .
3018467501_a03d404413.jpg,A group of little girls jumping together in a backyard .
3018847610_0bf4d7e43d.jpg,A man is jumping on another man with a white face and long hair in a wrestling Ring .
3019199755_a984bc21b1.jpg,A driver is at the wheel of a race car .
3019473225_8e59b8ec4e.jpg,A black and white dog in the grass holding a pine cone in its mouth .
3019609769_c7809177f6.jpg,A group of dark-skinned people are walking past barbed wire .
3019667009_20db160195.jpg,A boy dances as another boy stands on a short brick wall .
3019842612_8501c1791e.jpg,A boy wearing a teal shirt is riding a skateboard on a sidewalk .
3019857541_3de3e24f54.jpg,A brown dog leaps in the air over colorful leafs
3019917636_4e0bb0acc4.jpg,A woman in a race turning a corner .
3019923691_3b3c5a4766.jpg,A black dog wearing an orange collar is entangled with fishing wire .
3019986034_7453777274.jpg,A woman and a man playing instruments .
3021318991_fa28e3bca7.jpg,A female lawn hockey player hitting the ball
3021780428_497542a072.jpg,A young boy is pushing an adult male in a wheelchair .
302241178_a582c1b953.jpg,A dog in water carrying a long stick .
3023178539_836b50cd43.jpg,The boys dressed in athletic wear perform exercises on the grass .
3024022266_3528c16ed8.jpg,A boy surfs .
3024172109_a10198e1dd.jpg,A boy in a baseball cap jumps over a flight of stairs .
3025315215_a5d367971a.jpg,A black dog running through a long orange tunnel .
3025334206_76888792e5.jpg,one large brown dog running alongside a black and white dog .
3025438110_40af7e6a80.jpg,A boy is jumping over a large hole in the ground .
3025495499_b15797b452.jpg,a tennis player hits the ball .
3025513877_1a6160070d.jpg,A boy in a hat stands barefoot at the edge of a body of water .
3025546819_ce031d2fc3.jpg,A dog running through a field with a ball in its mouth
3025549604_38b86198f5.jpg,Four children on stools in a diner .
3026102616_3cf350af9e.jpg,A curious dog sniffs at grocery bags on a counter .
3027009366_c8362521e8.jpg,A group of men play soccer on the field .
3027365101_3818be6e16.jpg,A biker is riding along a track element located with a wooded area .
3027397797_4f1d305ced.jpg,A barefoot and shirtless skateboarder rides along a road .
3027399066_ca85495775.jpg,A group of greyhound dogs racing with muzzles covering their noses .
3027850131_a7772e0ba0.jpg,A surfer on a wave with two others in the background .
3028095878_07341efc9c.jpg,A man sits on the grass and drinks from a water bottle .
3028404926_2bd27e3e83.jpg,A boy turns a handcrank in a courtyard .
3028561714_83fb921067.jpg,A white and brown dog is leaping through the air .
3028969146_26929ae0e8.jpg,A beige dog with orange vest running on withering grass .
3029043380_b28644ea5d.jpg,A female tennis player readies herself .
3029463004_c2d2c8f404.jpg,A male surfer is on his stomach and riding a wave .
3029472296_d429b1586c.jpg,Two guys running along a wall .
3029715635_43ab414dfb.jpg,A black and white dog with a blue toy in its mouth runs on a grassy surface just beyond a fence .
302983277_69a4e732e4.jpg,A man in a yellow jacket is riding a horse through the mountains .
3029928396_99ac250788.jpg,A boy in a pumpkin patch making a funny face with his arms in the air .
3030079705_0dee8a3e89.jpg,A little girl playing piggyback with her father on a blanket in the park .
3030223792_02b6f2be99.jpg,A girl in a colorful skirt and blue shirt pounces onto her bed .
3030294889_78b2ccbe51.jpg,Killer whales perform for a crowd .
3030566410_393c36a6c5.jpg,"A child , held by his mother , slides down a water slide ."
3030793171_55cd646eed.jpg,A brown dog is running in a yard .
3030823649_3b7b6c728d.jpg,a dog runs for the tennis ball .
3030824089_e5a840265e.jpg,A big black and brown dog plays outdoors .
3030962048_f71948226c.jpg,An elderly indian lady is wearing an orange headscarf and bangles .
3031263767_2e3856130e.jpg,A woman holding a child is walking through water .
3032790880_d216197d55.jpg,A soccer player in a red and white uniform was chasing the soccer ball and was tripped by a player in a purple uniform .
3033210806_3ffc0a231a.jpg,An older lady dressed in winter clothes looks out over a white balcony .
3033257301_e2c8a39b04.jpg,The three ladies stand at attention in their native garb .
3033612929_764d977bd5.jpg,A large dog and a small one walk with their toys .
3033668641_5905f73990.jpg,A man in a white helmet clings to a sheer rock face
3033686219_452b172ab0.jpg,A black dog lays in the sand .
3033741581_136889ac73.jpg,A boy stands in a pool outside .
3033825101_44a4390f16.jpg,A baseball pitcher is bowling the ball .
3034585889_388d6ffcc0.jpg,A looker on catches a motocross bike on its side after a spill while another races by .
3035118753_69287079dc.jpg,A blonde boy and a girl in pajamas with make-up .
3035785330_2fd5e32bb1.jpg,A child is riding on a man 's back .
3035949542_cb249790f5.jpg,the legs of two athletes playing soccer on a field
3036033157_522a43a550.jpg,A black and white dog is carrying a blue ball through the yard of a house in a tropical location .
303607405_f36edf16c6.jpg,A brown white dog shaking water off .
3036382555_30b7312cf3.jpg,A woman and a girl are playing in a field of leaves
3036596725_541bbe0955.jpg,A greyhound in a race wearing a metal muzzle .
3036641436_d6594fc45f.jpg,A boy sits between two girls on a swing .
3036971334_78187a9570.jpg,a blond man jumping off a cliff into some water
3037558954_20115165e3.jpg,A man is wind sailing in the ocean .
303795791_98ebc1d19a.jpg,One small dog chases another across grass .
3038045802_93f2cd5fbc.jpg,A skier doing a high jump from a snowy ramp near a mountain range .
3038760935_9a713510eb.jpg,The two dogs are jumping .
3038941104_17ee91fc03.jpg,A guy on a skateboard is doing a stunt at night .
3039209547_81cc93fbec.jpg,a closeup blurred image of a man wearing a green shirt and tan pants .
3039214579_43ef79f931.jpg,A man in a yellow helmet is walking with a yellow bicycle near a group a of protesters .
3039675864_0b7961844d.jpg,A man riding a motorcycle down the sidewalk .
3040033126_9f4b88261b.jpg,A brown dog jumping off a rock into a lake .
3040051410_6205682ba3.jpg,A man looks at a woman and she smiles .
3040575300_0e4328d205.jpg,A surfer rides the crashing waves while another follows behind .
3041170372_c4376cd497.jpg,A bicylist riding in the mountains .
3041348852_872c027c16.jpg,Five small white dogs are wearing muzzles and running .
3041384194_04316bd416.jpg,A girl with a short haircut and eyebrow piercing bites her finger and crosses her arms .
3041487045_b48ac7ed08.jpg,A dog runs through the woods .
3041645937_ff7591d134.jpg,A man in a brown jacket and a white shirt looks to his side .
3041689520_c481bdb20e.jpg,Naked children play on the muddy riverbank .
3042173467_14394234da.jpg,Two girls in backless dresses .
3042380610_c5ea61eef8.jpg,A group of people are standing around a sound mixing table .
3042381160_ffe2b16808.jpg,A man is working on a computer while two people sit and talk in front .
3042405316_ba3a01926b.jpg,A girl in a blue sweater with a white pattern is jumping into a pile of leaves .
3042483842_beb23828b9.jpg,"A man in a blue shirt , black jacket , and glasses smiling with his arms crossed ."
3042484940_0975a5e486.jpg,A man holds up an electronic device while he and another male look on .
3042488474_0d2ec81eb8.jpg,a blonde man looks at the camera .
3042679440_010b2c596c.jpg,A brightly lit urban street with lots of people walking across a street .
3043266735_904dda6ded.jpg,An elderly person with a white hat is reading a paperback book .
3043501068_be58ac47e1.jpg,A dirt biker is airborne in front of a crowd .
3043685748_130db75e3b.jpg,A bunch of bikes racing on a track .
3043904009_3b5e0412cd.jpg,Two men are standing in a recording studio .
3043908909_bb54d2c08e.jpg,A female wearing all black is speaking to a room full of people .
304408047_98bab3ea64.jpg,A dog stands on his hind legs while another dog looks on .
3044359043_627488ddf0.jpg,A black and white dog with a green collar stands in front of a sign .
3044500219_778f9f2b71.jpg,Four girls in evening attire pose for a picture .
3044536048_e615466e7f.jpg,a lone parasurfer surfing a huge wave in the ocean .
3044745642_1d0784ff29.jpg,"At the bottom of a set of stairs , there are two men and a tent ."
3044746136_8b89da5f40.jpg,A class full of students .
3045613316_4e88862836.jpg,Three man looking into the distance
3046190891_05c6ecd9b6.jpg,a lone surfer riding a huge wave .
3046259614_614394e024.jpg,A man dressed in all white is talking to the people seated on the dirt floor .
3046286572_d2050ab0d9.jpg,A bicycler does a trick in the air and his shadow is captured on the ceiling .
3046429283_08de594901.jpg,A man in a leather jacket and leather boots .
3046430047_d7b10123d0.jpg,A man and two woman dressed like vampires complete with scary makeup .
3046431231_dc48851062.jpg,A group of women dressed as characters from star treck .
3046916429_8e2570b613.jpg,A woman holding a baby and making faces at it .
3046949818_245b05f507.jpg,A man attempts to push another who is carrying a ball .
3047144646_2252ff8e04.jpg,A group of people display ribbons won by their dogs .
3047264032_14393ecea8.jpg,"A man in a yellow shirt wears a gold , sun-shaped mask ."
3047264346_e24601bfbf.jpg,A girl and guy dressed up in costumes
3047749814_621ed0786b.jpg,A person waving is hanging off a zip line .
3047751696_78c2efe5e6.jpg,A lady holds a baby and they both are looking at one another .
3048211972_db71d104c2.jpg,A brown and white dog walking on concrete debris with a gravel pile in the background .
3048380686_732db55281.jpg,A goalie blocking the goal with assistance from a teammate during a hockey game .
3048461682_e89f81b1c7.jpg,A dog runs over a stick in the leaves .
3048597471_5697538daf.jpg,A brown dog is swimming through water with an orange ball in its mouth .
3048821353_83d4c0cbb9.jpg,A man helps another man do a back flip in a yard .
3049649128_d83d847168.jpg,A boy playing in a pile of dead leaves .
3049770416_0fb1954315.jpg,"A man holds a microphone to his mouth , backlit by green lights ."
3050114829_18bc5a6d7c.jpg,a lone surfer surfing a large collapsing wave in the ocean .
3050264832_4215f2b398.jpg,A boy is standing on a snowboard in front of a crowd .
3050606344_af711c726c.jpg,a kayaker wearing yellow fights the rapids .
3050650135_23f9d9d2f8.jpg,A man in a blue jersey is kicking a ball while another man watches .
3050976633_9c25cf6fa0.jpg,A group of men playing against each other in a football match .
3051125715_db76cebd1e.jpg,A wave splashes the rocks as seagulls fly by .
3051341320_1d0166e775.jpg,A group of people ride a blue roller coaster on its way down from a turn .
3051384385_c5c850c1f8.jpg,A boy holding a plate over his head .
3051754615_3d6494c2ae.jpg,"A bunch of people rowing a canoe , with a boat full of people in the background ."
305199420_89f6ddd778.jpg,Men in blue uniforms holding little girl with bandaged face and stuffed animal
3051998298_38da5746fa.jpg,A guy in navy blue and yellow shorts jumping into a pool .
3052038928_9f53aa2084.jpg,A group of five young adults lounging indoors .
3052104757_d1cf646935.jpg,A black and green monster truck flying through the air .
3052196390_c59dd24ca8.jpg,a group of children playing in a sprinkler
3053415073_5b667230ed.jpg,A person on skis on a rail at night .
3053743109_a2d780c0d2.jpg,A basketball game
3053785363_50392f2c53.jpg,A group of girls playing field hockey .
3053813297_7ce5f87710.jpg,A heavy set couple sitting in lawn chairs on the grass with a brown dog at their feet .
3053916979_848d32261b.jpg,A fencing class takes place on a basketball court .
3054200086_657d4398e8.jpg,A hockey player makes a shot .
3054989420_3e755ca352.jpg,A child walks outside as leaves fall .
3054997030_797096dd12.jpg,A boy in blue shorts with yellow stripes down the sides is leaping .
3055716848_b253324afc.jpg,A kid doing a trick on a skateboard .
3056530884_27766059bc.jpg,Two dark haired girls are on a tire swing .
3056569684_c264c88d00.jpg,A damaged ambulance is being hauled on a truck bed down the road .
3057497487_57ecc60ff1.jpg,a closeup into a large unique type plan with a lone woman in the center .
305749904_54a612fd1a.jpg,A man is wearing a blue shirt with the word Mambo on it .
3057618932_3b80ae85de.jpg,A bicyclist is attempting a trick down a flight of outdoor stairs .
3057770908_3fd97f79f9.jpg,A girl in blue hanging on to a vine in a forest .
3057862887_135c61816a.jpg,A child and an adult looking at each other .
3058439373_9276a4702a.jpg,A crowd of people are standing in front of Italian style buildings .
3058627443_1d57ff0a2c.jpg,A man falling off his surfboard on the top of a wave .
3060519665_4d6b9a51b2.jpg,a girl with a blue shirt looking scared with two other children behind her
3060594966_030658d318.jpg,A boy in a blue dress shirt dances in a courtyard .
3060969260_08f43e4f4f.jpg,"One bicyclist runs alongside her bike , while another rides up behind ."
3061481868_d1e00b1f2e.jpg,two motorcyclists riding tandom on a biek down the street .
3062173277_bfb5ef4c45.jpg,A group of people are rowing a boat in a contest .
3062273350_fd66106f21.jpg,men wearing hats and coats are walking together
306315650_e064f5c677.jpg,A lady stands outside of a Mexican market .
306318683_5f1f875191.jpg,A boy carries a box across a bridge .
3063544435_10516c6937.jpg,A group of people rowing in a boat near a city .
3064097919_e536ab9693.jpg,A skateboarder is doing a trick at the top of a ramp while another person watches .
3064383768_f6838f57da.jpg,A man surfing a wave .
3064716525_b8418d4946.jpg,a black and white dog is jumping fences in a dog show .
3065468339_4955e90fd3.jpg,A black dog looks into a pool of water .
3065560742_f6e266ccd9.jpg,"A boy playing hockey lies on the ice , injured ."
3066338314_2c3fb731d1.jpg,A man in black is sitting in a restaurant .
3066429707_842e50b8f7.jpg,A child in a blue uniform kicks a soccer ball .
3066491113_86569e15be.jpg,a black dog is following a brown dog that is carrying a brown plate through a grassy field .
3067500667_0fce8f28d4.jpg,A cricket batsman has been bowled out middle stump .
3067885047_f69d90c35b.jpg,Four children are each making a gymnastic bridge on their hands and feet .
3067971348_69af5bb309.jpg,A cyclist is riding along a white line in a busy city center .
3068407619_5207b26986.jpg,"A man windsurfs , putting his off hand into the water ."
3068735836_872fba3068.jpg,A man does a motorcycle trick on a racetrack while many people watch .
3068945309_ff0973e859.jpg,A basketball player in a white uniform is making a jump shot against a team wearing black uniforms .
3068994801_b2bc079e67.jpg,A girl dressed in purple and blue walks beside her bike at night .
3069037969_bb7319e0dc.jpg,A black and white dog jumps in a pool filled with tennis balls .
3069216757_c419b3898e.jpg,A girl in a pink striped shirt is in front of an armoire .
3069282021_e05e1829f3.jpg,Dogs racing around a track
3069786374_804e1123ac.jpg,a cheerleading squad performing in front of an audience
3069937639_364fc11e99.jpg,A dog runs through a field .
3070011270_390e597783.jpg,A black and brown dog is walking in the water and looking at the camera .
3070031806_3d587c2a66.jpg,A dog running on the sand by the beach while his owner looks at the other dogs on the beach .
3070130228_67dcfee9ae.jpg,Two football players are preparing for the next play .
3070274658_fc39fd4f84.jpg,men in drak outfits around a campfire
3070485870_eab1a75c6f.jpg,A snowboarder is in the air after making a jump near some trees .
3070713991_8696796937.jpg,A boy in a helmet jumps from a makeshift jungle-gym made of tires .
3071676551_a65741e372.jpg,A person rides the waves on a surfboard .
3072114570_e1c0127529.jpg,"A boy on a bicycle rides with his little brother in a child 's seat , which is tipping ."
3072172967_630e9c69d0.jpg,A player from the white and green highschool team dribbles down court defended by a player from the other team .
3072611047_109bf8b7c3.jpg,Two children are diving side by side into a river .
3072730593_b7322d2e05.jpg,A woman is dressed in a costume with a huge feather in her hat .
3072782873_3278f3b3a7.jpg,A man and a woman are kissing in a crowded street .
307301755_48919ef1b2.jpg,A black man sitting next to a tree in a rural area .
307321761_606fc91673.jpg,A group of children in uniforms stand outside .
307327914_f98f576adb.jpg,A closeup of an older man with glasses speaking .
3073535022_4af81f360c.jpg,A man performs a trick on a surfboard in the water .
3073579130_7c95d16a7f.jpg,a man wears a red bandanna
3074265400_bf9e10621e.jpg,A crowd is standing around a building with three flags in front of it .
3074617663_2f2634081d.jpg,A dog digging in the sand .
3074842262_62b1b2168c.jpg,A boy kicks through a pile of leaves .
3075068274_2a28a5263b.jpg,A boy on a skateboard is at the top of a ramp .
3076052114_233f42ae5b.jpg,"Two black , brown and white dogs run along the countryside with white sheep in the background ."
3076928208_5763e9eb8c.jpg,A black and tan dog jumping in the air in a grassy area in front of a fence .
3077166963_fe172c709d.jpg,A girl is standing on logs and taking a picture .
3077781040_bc27778609.jpg,A bicycle racer runs up a ramp with his bike .
3078229723_2aa52600de.jpg,an african man in blue jeans is holding the hands of two boys that are eating ice creams .
3078844565_16e9cdcea2.jpg,A man grips the underhang of a rock .
3079073247_97e88e2eb7.jpg,A man in a black and red jacket and helmet does a stunt on a motorbike .
3079341641_f65f6b0f8b.jpg,There are two small girls smiling in a hallway
3079786914_fe598b0e54.jpg,A young boy and girl are playing in a tunnel .
3079787482_0757e9d167.jpg,A little girl hugs another little girl .
3079917032_3cfacb2fd7.jpg,A woman in a red sweater and a girl is in front of a girl in a green hoodie & a girl with a brown jacket and pink purse .
307994435_592f933a6d.jpg,A man in a red jacket is holding a piece of paper while posing .
3080056515_3013830309.jpg,A boy is whispering to a girl wearing a red and white hat and scarf .
308014594_f1d5e75507.jpg,Two Japanese girls are wearing traditional dress .
3080891382_edf83dde18.jpg,A child covers their mouth as they whisper to a friend .
3081182021_22cfa18dd4.jpg,A biker does a trick on a ramp .
3081330705_7a1732e12c.jpg,A man is on top of a cliff overlooking a forest and lake .
3081363964_d404eccae8.jpg,A brown dog is on the ground growling .
3081734118_6f2090215c.jpg,a brown and white dog has is mouth open ready to catch a green ball .
3082196097_2d15455b00.jpg,A man in a white shirt and tie sings into a microphone while a woman wearing a white shirt and tie plays the guitar at a concert .
3082474922_9c3533eaf6.jpg,A boy is pushing a sledge through the snow at night .
3082934678_58534e9d2c.jpg,A tan dog is running on pavement with a white dog running on grass beside it .
3083016677_5782bc337c.jpg,Motorcyclists near the beach .
308307853_5a51fbdecc.jpg,A dog plays on the beach .
3084001782_41a848df4e.jpg,A man and a woman read a book while their friend has a drink .
3084010872_cbc3ea8239.jpg,A bearded man and a woman in a dress holding a cup .
3084011028_d1e2c40d7d.jpg,A brunette and blonde girl are smiling .
3084011664_76d37c6559.jpg,A man and a woman looking at the camera .
3084018061_df66d98325.jpg,"Five people are sitting in a bar , while a tv plays nearby ."
3084034954_fe5737197d.jpg,A man at a casino hugging two colorfully dressed show girls .
3084149186_4bc08b0752.jpg,A climber hangs from a rock face while another watches .
3084380974_268a0f9236.jpg,a lone surfer diving into a large wave
3084711346_fda0f5a3e6.jpg,A man in a red helmet holds a bullhorn .
3084731832_8e518e320d.jpg,a dog stands in the white snow .
308487515_7852928f90.jpg,A bird eating .
3085226474_62aba51179.jpg,A group of women are performing onstage .
3085357792_efcf297c71.jpg,A man in a blue shirt passes under the Samsung arch .
3085667767_66041b202e.jpg,A surfer does a flip on a wave .
3085667865_fa001816be.jpg,a lone surfboarder jumping a wave on a white surfboard .
3085973779_29f44fbdaa.jpg,A blond hair boy holding a toy airplane is in front of what looks like a colorful toy monster .
3086507638_d8a2cd0ac3.jpg,The dogs are running in the water .
3086523890_fd9394af8b.jpg,A big brown dog plays with a small white dog near a ball .
3086526292_f799d237c7.jpg,There are three people in jeans and shirts standing outside with spray cans .
3086790344_9487c58624.jpg,A girl in a bikini swimming in a body of water .
3086810882_94036f4475.jpg,A dog runs across a barren ground casting a large shadow .
3087095548_6df7c2a8ed.jpg,many people look over the side of a bridge .
3087485737_cb09bc80b6.jpg,A man in blue shorts stands on a surfboard in shallow water .
3088074124_481139dc92.jpg,a group of Indian people talking to each other
3088322308_b0c940b3a3.jpg,A group of people at a distance on a beach .
3088399255_1bd9a6aa04.jpg,Athletes on numbered horses congregate in a field .
3088572348_264c47f78c.jpg,A man in dark shorts is windsurfing on a clear day .
3088677667_4a8befb70e.jpg,"A crowd of people , some of which are wearing surgical masks ."
3088922727_4bdf2ccc94.jpg,A couple in old clothing at an outdoor table .
3089107423_81a24eaf18.jpg,A camera man is behind his video camera and surrounded by a hudge crowd .
308956341_642589e9cc.jpg,A black dog is shaking off water .
3089742441_d42531c14f.jpg,A man and a woman in extravagent winter costumes .
3089842255_359ccf5c40.jpg,A girl jumping over a red punch bag .
3090386315_87ed417814.jpg,a dog runs across the leaf covered ground .
3090398639_68c0dfa9a5.jpg,a mountain biker is riding on a marked out competition trail in the woods .
309049466_1d7e7d5fc2.jpg,A dog with a Frisbee in its mouth is running through snow .
3090593241_93a975fe2b.jpg,A crowd of people .
3090600019_8808fe7a9d.jpg,A man and a woman dressed as a prisoner and sexy police officer .
3090957866_f1b2b7f214.jpg,A lady in blue jeans and a brown jacket is walking down a city street .
3091177347_58c85c1c3b.jpg,a man photographs a woman .
3091338773_9cf10467b4.jpg,A brown dog is biting a green object .
3091382602_60b9b53ed1.jpg,A man in a white shirt and a man in a black shirt in a hallway .
3091580843_178042c50b.jpg,A man in a black jacket walks thorugh an Asian market .
3091594712_2166604334.jpg,A child ballerina puts on make-up backstage in a mirror .
3091912922_0d6ebc8f6a.jpg,"A dog runs holding a yellow dog toy in fall , bench in the background ."
3091916691_b1c96669c6.jpg,A man in a bright pink shirt shakes the hand of a bearded man in a saffron shirt .
3091921457_83eee69591.jpg,African kids stare throughwindow
3091962081_194f2f3bd4.jpg,A man wearing glasses and black clothing is sitting while a man in a vest drinks in the background .
3092200805_dd1f83ddbe.jpg,Two guys are rowing a canoe on a lake .
3092370204_029b6bc10a.jpg,A group of people in dark colored clothing are line dancing on a wooden floor .
309238565_2d5d8dc8bf.jpg,A man and two youngsters are standing in front of a Japanese vending machine .
3092756650_557c5f2d03.jpg,A group of Indian men are just standing around with their arms crossed .
